#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000011l:16444191-16444558 -             87 112507at3193         -            349   1.3e-12   46.1   0.1   1   1   8.9e-15   1.4e-12   46.0   0.1     3    61     2    61     1    70 0.90 -
h1tg000008l:10793223-10793595 -             89 112507at3193         -            349   1.4e-12   46.0   0.1   1   1   9.5e-15   1.5e-12   45.9   0.1     3    61     2    63     1    72 0.87 -
h1tg000001l:2728765-2732254   -            290 112507at3193         -            349   1.6e-12   45.9   0.7   1   2   1.6e-14   2.5e-12   45.2   0.1     2    86    97   187    96   217 0.78 -
h1tg000001l:2728765-2732254   -            290 112507at3193         -            349   1.6e-12   45.9   0.7   2   2       5.1   8.1e+02   -2.5   0.0   219   245   232   259   226   262 0.71 -
h1tg000009l:13741787-13742053 -             89 112507at3193         -            349   3.8e-12   44.6   0.1   1   1   2.8e-14   4.4e-12   44.4   0.1     3    63     1    65     1    68 0.90 -
h1tg000010l:52090637-52091655 -            118 112507at3193         -            349   7.9e-12   43.5   0.1   1   1     6e-14   9.5e-12   43.3   0.1     3    61     2    65     1    71 0.88 -
h1tg000014l:11063984-11065958 -            585 112507at3193         -            349   1.4e-11   42.7   0.0   1   1     2e-13   3.1e-11   41.6   0.0     3    61    10    76     8    97 0.85 -
h1tg000019l:4723428-4728128   -            572 112507at3193         -            349   1.8e-11   42.4   0.0   1   1   1.6e-13   2.6e-11   41.8   0.0     3    60    28    88    26    94 0.90 -
h1tg000014l:7581140-7581433   -             98 112507at3193         -            349   6.4e-11   40.6   0.0   1   1   4.5e-13   7.2e-11   40.4   0.0     3    61     4    68     2    77 0.86 -
h1tg000008l:13025508-13026137 -            117 112507at3193         -            349   1.4e-10   39.5   0.1   1   1   1.1e-12   1.7e-10   39.2   0.1     3    60     2    64     1    69 0.88 -
h1tg000019l:17472763-17474085 -            172 112507at3193         -            349   1.7e-10   39.1   0.2   1   1   1.6e-12   2.5e-10   38.6   0.2     3    59     4    69     2    76 0.82 -
h1tg000006l:49329150-49329401 -             84 112507at3193         -            349   2.5e-10   38.6   0.1   1   1   1.7e-12   2.7e-10   38.5   0.1     3    61     5    66     3    83 0.84 -
h1tg000012l:7623521-7623712   -             64 112507at3193         -            349   4.6e-10   37.8   0.1   1   1   3.2e-12   5.1e-10   37.6   0.1     3    59     1    64     1    64 0.85 -
h1tg000004l:4283288-4283518   -             77 112507at3193         -            349   5.4e-10   37.5   0.2   1   1   4.1e-12   6.5e-10   37.2   0.2     3    61     2    68     1    72 0.85 -
h1tg000012l:7635908-7636156   -             83 112507at3193         -            349   2.3e-09   35.4   0.0   1   1   1.7e-11   2.6e-09   35.2   0.0     3    63     1    69     1    75 0.83 -
h1tg000016l:24296767-24297021 -             85 112507at3193         -            349   2.9e-09   35.1   0.0   1   1     2e-11   3.2e-09   35.0   0.0     3    66     3    70     1    76 0.86 -
h1tg000009l:5851677-5860084   -            534 112507at3193         -            349   8.8e-09   33.5   0.0   1   1   8.9e-11   1.4e-08   32.8   0.0     3    61    15    80    13   100 0.88 -
h1tg000019l:19933206-19933367 -             54 112507at3193         -            349   1.8e-07   29.2   0.0   1   1   1.2e-09   1.9e-07   29.1   0.0     3    48     3    53     1    54 0.85 -
h1tg000001l:9848388-9850289   -            634 112507at3193         -            349   7.2e-07   27.2   0.0   1   1   8.4e-09   1.3e-06   26.4   0.0     3    67    67   134    65   145 0.84 -
h1tg000003l:41948-43651       -            568 112507at3193         -            349     1e-06   26.8   0.2   1   1   1.2e-08   1.9e-06   25.8   0.2     3    68    73   141    71   150 0.85 -
h1tg000012l:3742327-3744168   -            614 112507at3193         -            349     2e-06   25.8   0.1   1   1   2.2e-08   3.5e-06   25.0   0.1     3    61    63   124    61   133 0.89 -
h1tg000004l:6605702-6607645   -            648 112507at3193         -            349   1.3e-05   23.1   0.3   1   1   1.5e-07   2.4e-05   22.2   0.0     3    61    67   128    65   143 0.87 -
h1tg000016l:23710156-23718435 -            609 112507at3193         -            349   1.4e-05   23.0   0.1   1   1   1.5e-07   2.4e-05   22.2   0.1     1    70   331   403   331   426 0.80 -
h1tg000005l:61500654-61502480 -            609 112507at3193         -            349   3.4e-05   21.7   0.0   1   1   3.2e-07   5.2e-05   21.1   0.0     3    71    68   140    66   152 0.82 -
h1tg000009l:17554115-17555923 -            603 112507at3193         -            349   3.8e-05   21.6   0.1   1   1   4.1e-07   6.5e-05   20.8   0.1     3    61    63   124    61   140 0.86 -
h1tg000015l:3792366-3794336   -            657 112507at3193         -            349   4.5e-05   21.3   0.1   1   2   6.1e-07   9.7e-05   20.2   0.0     3    61    69   130    67   143 0.84 -
h1tg000015l:3792366-3794336   -            657 112507at3193         -            349   4.5e-05   21.3   0.1   2   2       6.7   1.1e+03   -2.9   0.1   293   333   411   451   394   460 0.76 -
h1tg000011l:8092983-8093630   -            216 112507at3193         -            349   4.9e-05   21.2   0.7   1   2      0.62        98    0.5   0.0    19    56    27    60     6    80 0.66 -
h1tg000011l:8092983-8093630   -            216 112507at3193         -            349   4.9e-05   21.2   0.7   2   2   1.1e-06   0.00017   19.4   0.2    11    75    80   148    66   162 0.73 -
h1tg000009l:17565636-17567408 -            591 112507at3193         -            349   5.3e-05   21.1   0.1   1   1   3.3e-07   5.3e-05   21.1   0.1     3    64    64   128    62   142 0.85 -
h1tg000005l:11448635-11449507 -            291 112507at3193         -            349   0.00019   19.3   0.2   1   2   3.7e-06   0.00059   17.7   0.0     3    67    62   129    60   140 0.82 -
h1tg000005l:11448635-11449507 -            291 112507at3193         -            349   0.00019   19.3   0.2   2   2       2.1   3.3e+02   -1.3   0.1   271   283   195   207   187   216 0.82 -
h1tg000016l:38873261-38875003 -            581 112507at3193         -            349    0.0027   15.5   0.0   1   1   2.6e-05    0.0042   14.8   0.0     3    61    67   128    65   147 0.84 -
h1tg000009l:12963568-12965490 -            641 112507at3193         -            349    0.0033   15.2   0.0   1   1   3.2e-05    0.0052   14.5   0.0     3    61    64   125    62   132 0.88 -
h1tg000009l:9697188-9697862   -            225 112507at3193         -            349    0.0058   14.4   0.5   1   1   0.00075      0.12   10.1   0.5    31    61    52    80     1    94 0.62 -
h1tg000001l:61833051-61834811 -            587 112507at3193         -            349     0.012   13.3   0.0   1   1   0.00014     0.022   12.5   0.0     3    62    64   126    62   139 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_downloads/lineages/embryophyta_odb10/hmms/112507at3193.hmm
# Target file:     /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_hap1_o/run_embryophyta_odb10/metaeuk_output/initial_results/ditt_contamfiltered_hifiasm.asm.bp.hap1.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_hap1_o/run_embryophyta_odb10/hmmer_output/initial_run_results/112507at3193.out --cpu 1 /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_downloads/lineages/embryophyta_odb10/hmms/112507at3193.hmm /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_hap1_o/run_embryophyta_odb10/metaeuk_output/initial_results/ditt_contamfiltered_hifiasm.asm.bp.hap1.p_ctg.fa.modified.fas 
# Current dir:     /public/groups/meyerlab/ditt/assemblies/hifiasm/default
# Date:            Mon Oct 17 13:48:27 2022
# [ok]
