#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000019l:18654652-18656460 -            603 115533at3193         -            312     0.087   10.6   0.0   3   3   0.00017     0.087   10.6   0.0   144   194   416   466   406   473 0.84 -
h1tg000010l:2689169-2708302   -           1458 115533at3193         -            312      0.47    8.2   4.1   1   3    0.0036       1.9    6.2   0.0   126   161   623   658   601   667 0.84 -
h1tg000010l:2689169-2708302   -           1458 115533at3193         -            312      0.47    8.2   4.1   2   3     0.043        22    2.7   0.1   145   161  1253  1269  1240  1292 0.88 -
h1tg000010l:2689169-2708302   -           1458 115533at3193         -            312      0.47    8.2   4.1   3   3       5.5   2.8e+03   -4.2   0.2    20    34  1362  1376  1359  1380 0.82 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_downloads/lineages/embryophyta_odb10/hmms/115533at3193.hmm
# Target file:     /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_hap1_o/run_embryophyta_odb10/metaeuk_output/initial_results/ditt_contamfiltered_hifiasm.asm.bp.hap1.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_hap1_o/run_embryophyta_odb10/hmmer_output/initial_run_results/115533at3193.out --cpu 1 /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_downloads/lineages/embryophyta_odb10/hmms/115533at3193.hmm /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_hap1_o/run_embryophyta_odb10/metaeuk_output/initial_results/ditt_contamfiltered_hifiasm.asm.bp.hap1.p_ctg.fa.modified.fas 
# Current dir:     /public/groups/meyerlab/ditt/assemblies/hifiasm/default
# Date:            Mon Oct 17 13:48:27 2022
# [ok]
