#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000008l:70713690-70714328 -            213 112609at3193         -            300   8.1e-07   27.2   0.7   2   2      0.13        23    2.7   0.1   196   225   174   203   163   207 0.83 -
h1tg000014l:7297140-7297919   -            260 112609at3193         -            300     9e-07   27.0   0.0   1   1     2e-08   3.5e-06   25.1   0.0    58   194    43   179    36   204 0.73 -
h1tg000009l:9393101-9393979   -            293 112609at3193         -            300   5.8e-06   24.4   0.4   1   1   7.3e-08   1.3e-05   23.2   0.3     2    43     4    45     3    55 0.93 -
h1tg000002l:15662872-15663915 -            348 112609at3193         -            300   2.3e-05   22.4   1.3   1   2   2.7e-07   4.9e-05   21.3   0.3     5    55     8    58     4    83 0.88 -
h1tg000002l:15662872-15663915 -            348 112609at3193         -            300   2.3e-05   22.4   1.3   2   2       2.6   4.6e+02   -1.6   0.0   152   168   161   177   123   189 0.64 -
h1tg000002l:72903225-72904265 -            347 112609at3193         -            300   5.2e-05   21.3   0.8   1   2   9.6e-05     0.017   13.0   0.3     6    58    12    63     9   157 0.68 -
h1tg000002l:72903225-72904265 -            347 112609at3193         -            300   5.2e-05   21.3   0.8   2   2      0.07        13    3.6   0.0   153   174   221   242   169   266 0.83 -
h1tg000001l:78904151-78905203 -            351 112609at3193         -            300   5.8e-05   21.1   0.7   1   2   2.1e-06   0.00037   18.5   0.3     6    54    10    58     6    88 0.87 -
h1tg000001l:78904151-78905203 -            351 112609at3193         -            300   5.8e-05   21.1   0.7   2   2      0.74   1.3e+02    0.2   0.0   256   294   153   191   133   196 0.67 -
h1tg000019l:34471801-34480509 -           1021 112609at3193         -            300   8.4e-05   20.6   0.9   1   1   8.6e-07   0.00015   19.7   0.9    67   219   382   533   349   562 0.78 -
h1tg000005l:2398473-2399711   -            413 112609at3193         -            300   0.00016   19.6   0.8   1   2   4.5e-05    0.0081   14.0   0.5     6   108    54   171    52   200 0.67 -
h1tg000005l:2398473-2399711   -            413 112609at3193         -            300   0.00016   19.6   0.8   2   2      0.51        92    0.7   0.0   155   173   291   309   284   324 0.85 -
h1tg000006l:49787871-49788824 -            318 112609at3193         -            300    0.0006   17.8   1.0   1   3   6.2e-06    0.0011   16.9   0.1     6    43     1    38     1    47 0.94 -
h1tg000006l:49787871-49788824 -            318 112609at3193         -            300    0.0006   17.8   1.0   2   3       6.8   1.2e+03   -2.9   0.0    40    77    53    92    42   100 0.64 -
h1tg000006l:49787871-49788824 -            318 112609at3193         -            300    0.0006   17.8   1.0   3   3       8.8   1.6e+03   -3.3   0.0   179   195   263   279   260   286 0.70 -
h1tg000008l:65012401-65012967 -            189 112609at3193         -            300   0.00063   17.7   2.4   1   1   1.4e-05    0.0025   15.7   2.4     2    42     1    38     1   189 0.91 -
h1tg000019l:28472565-28479806 -            437 112609at3193         -            300   0.00082   17.3   0.1   1   1   9.7e-06    0.0017   16.3   0.1     3    44    25    66    23    75 0.91 -
h1tg000004l:13165818-13166897 -            360 112609at3193         -            300    0.0024   15.8   0.1   1   1   4.1e-05    0.0074   14.2   0.1     6    44     1    39     1    54 0.92 -
h1tg000003l:3966855-3967931   -            359 112609at3193         -            300    0.0043   15.0   0.1   1   2   0.00011     0.021   12.7   0.0     6    44     1    39     1    64 0.90 -
h1tg000003l:3966855-3967931   -            359 112609at3193         -            300    0.0043   15.0   0.1   2   2       1.5   2.6e+02   -0.7   0.0   271   283   162   174   132   194 0.67 -
h1tg000006l:49689467-49690603 -            379 112609at3193         -            300    0.0044   14.9   0.3   1   1   4.6e-05    0.0082   14.0   0.3     7    66     1    65     1    85 0.69 -
h1tg000001l:96333599-96334645 -            349 112609at3193         -            300    0.0048   14.8   0.1   1   2    0.0003     0.054   11.4   0.0     6    41     5    40     2    80 0.94 -
h1tg000001l:96333599-96334645 -            349 112609at3193         -            300    0.0048   14.8   0.1   2   2      0.57     1e+02    0.6   0.0   147   171   299   323   258   342 0.77 -
h1tg000001l:83929809-83931002 -            398 112609at3193         -            300    0.0064   14.4   0.1   1   3      0.32        58    1.4   0.0     6    46     4    45     1    49 0.84 -
h1tg000001l:83929809-83931002 -            398 112609at3193         -            300    0.0064   14.4   0.1   2   3      0.36        65    1.2   0.0    77    97    95   115    80   134 0.87 -
h1tg000001l:83929809-83931002 -            398 112609at3193         -            300    0.0064   14.4   0.1   3   3    0.0075       1.4    6.8   0.0    60    96   357   392   341   395 0.78 -
h1tg000006l:21277039-21278265 -            409 112609at3193         -            300    0.0067   14.3   0.1   1   4      0.16        29    2.4   0.0     6    48    16    59    13    64 0.85 -
h1tg000006l:21277039-21278265 -            409 112609at3193         -            300    0.0067   14.3   0.1   2   4      0.12        22    2.8   0.0    76    98   108   130    89   149 0.80 -
h1tg000006l:21277039-21278265 -            409 112609at3193         -            300    0.0067   14.3   0.1   3   4       0.8   1.4e+02    0.1   0.0    49   118   241   303   233   311 0.73 -
h1tg000006l:21277039-21278265 -            409 112609at3193         -            300    0.0067   14.3   0.1   4   4      0.12        22    2.8   0.0    60    96   371   406   356   409 0.81 -
h1tg000004l:98530960-98532045 -            362 112609at3193         -            300    0.0071   14.3   0.4   1   2   0.00012     0.021   12.7   0.2     3    43     8    48     6    56 0.93 -
h1tg000004l:98530960-98532045 -            362 112609at3193         -            300    0.0071   14.3   0.4   2   2       6.2   1.1e+03   -2.8   0.0   264   285    89   110    67   119 0.73 -
h1tg000005l:69006240-69007851 -            445 112609at3193         -            300    0.0076   14.2   0.2   1   1   8.7e-05     0.016   13.1   0.2     5    52    46    94    42   155 0.74 -
h1tg000012l:3745237-3746487   -            417 112609at3193         -            300     0.013   13.4   0.0   1   2   0.00081      0.15    9.9   0.0     6    42    75   111    70   156 0.90 -
h1tg000012l:3745237-3746487   -            417 112609at3193         -            300     0.013   13.4   0.0   2   2      0.57     1e+02    0.6   0.0   151   170   371   390   335   395 0.79 -
h1tg000009l:17450899-17451627 -            243 112609at3193         -            300     0.015   13.2   0.9   1   3       3.3     6e+02   -1.9   0.0    84    95     3    14     2    24 0.82 -
h1tg000009l:17450899-17451627 -            243 112609at3193         -            300     0.015   13.2   0.9   2   3      0.11        20    2.9   0.1   140   172   105   137    32   143 0.79 -
h1tg000009l:17450899-17451627 -            243 112609at3193         -            300     0.015   13.2   0.9   3   3    0.0046      0.83    7.5   0.0    79   121   148   194   144   204 0.77 -
h1tg000001l:84313472-84313702 -             77 112609at3193         -            300     0.038   11.8   0.0   1   1   0.00024     0.043   11.7   0.0     3    44    18    59    17    71 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_downloads/lineages/embryophyta_odb10/hmms/112609at3193.hmm
# Target file:     /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_hap1_o/run_embryophyta_odb10/metaeuk_output/initial_results/ditt_contamfiltered_hifiasm.asm.bp.hap1.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_hap1_o/run_embryophyta_odb10/hmmer_output/initial_run_results/112609at3193.out --cpu 1 /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_downloads/lineages/embryophyta_odb10/hmms/112609at3193.hmm /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_hap1_o/run_embryophyta_odb10/metaeuk_output/initial_results/ditt_contamfiltered_hifiasm.asm.bp.hap1.p_ctg.fa.modified.fas 
# Current dir:     /public/groups/meyerlab/ditt/assemblies/hifiasm/default
# Date:            Mon Oct 17 13:48:28 2022
# [ok]
