#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000008l:73793747-73799067 -            288 124129at3193         -            275   1.1e-43  148.2   0.0   1   1   1.2e-45   1.5e-43  147.8   0.0    22   250    34   276    12   288 0.83 -
h1tg000019l:30887243-30888571 -            190 124129at3193         -            275   3.5e-43  146.6   0.0   1   1   4.7e-45   5.6e-43  145.9   0.0   101   273     1   188     1   190 0.89 -
h1tg000011l:12241467-12290276 -            323 124129at3193         -            275   4.9e-43  146.1   0.0   1   1   5.6e-45   6.6e-43  145.7   0.0    22   239    59   291    52   323 0.83 -
h1tg000005l:11825916-11827590 -            330 124129at3193         -            275   2.1e-42  144.0   0.0   1   1   2.2e-44   2.6e-42  143.7   0.0    22   246    55   290    43   330 0.83 -
h1tg000022l:1069507-1070945   -            294 124129at3193         -            275   2.1e-42  144.0   0.0   1   2   2.4e-07   2.8e-05   22.2   0.0    22    60    64   105    58   110 0.72 -
h1tg000022l:1069507-1070945   -            294 124129at3193         -            275   2.1e-42  144.0   0.0   2   2   5.4e-37   6.4e-35  119.5   0.0   105   268   114   292   110   294 0.88 -
h1tg000005l:8871341-8872637   -            279 124129at3193         -            275   2.1e-42  144.0   0.0   1   1   6.6e-43   7.7e-41  138.9   0.0    22   244    49   266    42   271 0.84 -
h1tg000016l:39201237-39201882 -            183 124129at3193         -            275   3.1e-42  143.5   0.0   1   1     3e-44   3.5e-42  143.3   0.0   101   262     1   177     1   183 0.86 -
h1tg000019l:25594096-25612187 -            300 124129at3193         -            275   8.7e-42  142.0   0.0   1   1     1e-43   1.2e-41  141.6   0.0    22   244    56   287    46   293 0.87 -
h1tg000016l:27165885-27174764 -            339 124129at3193         -            275   1.3e-41  141.4   0.0   1   1   2.8e-43   3.3e-41  140.1   0.0    22   244    66   315    49   320 0.80 -
h1tg000019l:35027097-35027781 -            183 124129at3193         -            275   1.4e-41  141.4   0.0   1   1   1.5e-43   1.7e-41  141.0   0.0   100   245     8   160     4   182 0.88 -
h1tg000009l:17991840-17992417 -            152 124129at3193         -            275   1.8e-41  141.0   0.0   1   1   1.7e-43     2e-41  140.8   0.0   101   245     1   152     1   152 0.91 -
h1tg000009l:6535261-6535903   -            188 124129at3193         -            275   2.5e-41  140.5   0.0   1   1   2.3e-43   2.7e-41  140.4   0.0   101   246     1   150     1   188 0.86 -
h1tg000009l:3363262-3364592   -            324 124129at3193         -            275   7.5e-41  138.9   0.0   1   1   8.8e-43     1e-40  138.5   0.0    22   237    54   282    43   324 0.83 -
h1tg000008l:6459356-6460322   -            266 124129at3193         -            275   2.4e-39  134.0   0.0   1   1   2.5e-41   2.9e-39  133.7   0.0    31   268     1   263     1   266 0.83 -
h1tg000022l:2052687-2053662   -            253 124129at3193         -            275   4.8e-39  133.0   0.0   1   1   4.5e-41   5.3e-39  132.9   0.0    22   244    17   252     1   253 0.87 -
h1tg000006l:51321577-51322116 -            180 124129at3193         -            275   1.4e-37  128.2   0.0   1   1   1.4e-39   1.7e-37  128.0   0.0   103   259     2   170     1   178 0.86 -
h1tg000022l:1969035-1970149   -            292 124129at3193         -            275   2.9e-37  127.2   0.0   1   1   3.9e-39   4.5e-37  126.5   0.0    22   249    46   279    28   292 0.85 -
h1tg000004l:2908309-2920144   -            200 124129at3193         -            275   3.6e-37  126.9   0.0   1   1   4.4e-39   5.2e-37  126.3   0.0   101   271     9   195     5   199 0.87 -
h1tg000017l:17855968-17856995 -            314 124129at3193         -            275   3.9e-37  126.7   0.1   1   1   5.1e-37   6.1e-35  119.6   0.1    22   264    23   314    18   314 0.74 -
h1tg000009l:3389509-3391966   -            300 124129at3193         -            275   1.4e-36  125.0   0.0   1   2   4.7e-06   0.00055   18.0   0.0    22    53    71   102    53   109 0.83 -
h1tg000009l:3389509-3391966   -            300 124129at3193         -            275   1.4e-36  125.0   0.0   2   2   1.6e-32   1.8e-30  104.8   0.0    96   268   110   296   102   299 0.83 -
h1tg000019l:9713576-9714219   -            188 124129at3193         -            275   9.8e-36  122.1   0.0   1   1   9.6e-38   1.1e-35  121.9   0.0   101   246     1   151     1   188 0.82 -
h1tg000004l:36521369-36531190 -            255 124129at3193         -            275   1.3e-35  121.8   0.1   1   1   1.2e-36   1.4e-34  118.3   0.1    22   252    17   252    13   255 0.84 -
h1tg000002l:31021847-31024266 -            200 124129at3193         -            275   1.9e-35  121.2   0.0   1   2      0.19        23    2.9   0.0   103   129     3    29     1    37 0.87 -
h1tg000002l:31021847-31024266 -            200 124129at3193         -            275   1.9e-35  121.2   0.0   2   2   4.1e-36   4.8e-34  116.6   0.0   135   242    58   167    41   194 0.88 -
h1tg000016l:39098549-39104836 -            319 124129at3193         -            275   2.1e-35  121.1   0.0   1   1   2.5e-37   2.9e-35  120.6   0.0    22   234    62   285    56   319 0.83 -
h1tg000012l:8491562-8494526   -            227 124129at3193         -            275   4.3e-35  120.0   0.0   1   2   3.5e-07   4.1e-05   21.7   0.0    22    49    25    52    20    65 0.80 -
h1tg000012l:8491562-8494526   -            227 124129at3193         -            275   4.3e-35  120.0   0.0   2   2   3.3e-30   3.9e-28   97.2   0.0    99   242    63   210    54   225 0.92 -
h1tg000004l:14325136-14325975 -            188 124129at3193         -            275   3.4e-33  113.8   0.0   1   1   3.3e-35   3.8e-33  113.6   0.0   100   246     1   149     1   171 0.92 -
h1tg000005l:11846202-11846747 -            182 124129at3193         -            275   1.5e-32  111.7   0.0   1   1   1.5e-34   1.7e-32  111.5   0.0   100   246     1   151     1   177 0.91 -
h1tg000017l:12156113-12157811 -            294 124129at3193         -            275   2.4e-31  107.8   0.0   1   1   2.6e-33   3.1e-31  107.4   0.0    21   245    31   271     7   293 0.83 -
h1tg000015l:5970338-5971313   -            249 124129at3193         -            275   4.1e-31  107.0   0.0   1   1   4.8e-33   5.6e-31  106.5   0.0    21   209    44   243    30   248 0.84 -
h1tg000008l:63397509-63403551 -            128 124129at3193         -            275   2.5e-25   88.0   0.0   1   1   2.3e-27   2.8e-25   87.9   0.0   101   227     4   128     1   128 0.93 -
h1tg000008l:76021884-76029811 -            188 124129at3193         -            275   1.1e-21   76.0   0.0   1   2     9e-10   1.1e-07   30.2   0.0    20    72    16    71    10    77 0.87 -
h1tg000008l:76021884-76029811 -            188 124129at3193         -            275   1.1e-21   76.0   0.0   2   2   4.9e-14   5.7e-12   44.2   0.0   102   205    77   187    73   188 0.81 -
h1tg000019l:34035447-34041798 -            201 124129at3193         -            275   3.3e-21   74.5   0.0   1   2   1.7e-06    0.0002   19.4   0.0    22    48    26    52    23    74 0.83 -
h1tg000019l:34035447-34041798 -            201 124129at3193         -            275   3.3e-21   74.5   0.0   2   2   8.3e-17   9.8e-15   53.3   0.0   100   202    95   201    81   201 0.92 -
h1tg000010l:10618053-10619287 -            192 124129at3193         -            275   1.8e-19   68.8   0.0   1   1   6.1e-19   7.2e-17   60.3   0.0    22   206    16   192     1   192 0.82 -
h1tg000002l:1370123-1370665   -            181 124129at3193         -            275     2e-19   68.6   0.0   1   1   1.8e-21   2.2e-19   68.5   0.0   102   235     1   140     1   172 0.88 -
h1tg000014l:7169438-7195282   -            222 124129at3193         -            275   2.7e-18   65.0   0.0   1   1   3.1e-20   3.6e-18   64.5   0.0    22   206    27   222    23   222 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_downloads/lineages/embryophyta_odb10/hmms/124129at3193.hmm
# Target file:     /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_hap1_o/run_embryophyta_odb10/metaeuk_output/initial_results/ditt_contamfiltered_hifiasm.asm.bp.hap1.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_hap1_o/run_embryophyta_odb10/hmmer_output/initial_run_results/124129at3193.out --cpu 1 /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_downloads/lineages/embryophyta_odb10/hmms/124129at3193.hmm /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_hap1_o/run_embryophyta_odb10/metaeuk_output/initial_results/ditt_contamfiltered_hifiasm.asm.bp.hap1.p_ctg.fa.modified.fas 
# Current dir:     /public/groups/meyerlab/ditt/assemblies/hifiasm/default
# Date:            Mon Oct 17 13:48:28 2022
# [ok]
