#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000005l:6716193-6721192     -           1448 12990at3193          -            896  5.3e-101  337.8  22.6   5   8   1.4e-22   2.1e-21   74.4   2.7   221   513   624   929   620   930 0.88 -
h1tg000005l:6716193-6721192     -           1448 12990at3193          -            896  5.3e-101  337.8  22.6   6   8   1.1e-12   1.6e-11   41.8   1.0   631   764   866  1000   851  1003 0.67 -
h1tg000005l:6716193-6721192     -           1448 12990at3193          -            896  5.3e-101  337.8  22.6   7   8   3.6e-14   5.2e-13   46.7   0.2   658   769   994  1110   987  1111 0.92 -
h1tg000005l:6716193-6721192     -           1448 12990at3193          -            896  5.3e-101  337.8  22.6   8   8   3.7e-07   5.4e-06   23.5   0.0   297   358  1093  1154  1092  1176 0.90 -
h1tg000014l:5392816-5395410     -            865 12990at3193          -            896     9e-91  304.0   9.4   1   5   5.6e-32   8.1e-31  105.6   0.1   182   413   122   359   113   360 0.95 -
h1tg000014l:5392816-5395410     -            865 12990at3193          -            896     9e-91  304.0   9.4   2   5   1.2e-27   1.8e-26   91.2   0.1   229   438   309   524   307   528 0.91 -
h1tg000014l:5392816-5395410     -            865 12990at3193          -            896     9e-91  304.0   9.4   3   5   1.5e-20   2.2e-19   67.8   0.0   652   766   523   642   517   644 0.90 -
h1tg000014l:5392816-5395410     -            865 12990at3193          -            896     9e-91  304.0   9.4   4   5   8.6e-20   1.3e-18   65.3   3.1   295   425   626   756   620   759 0.94 -
h1tg000014l:5392816-5395410     -            865 12990at3193          -            896     9e-91  304.0   9.4   5   5      0.93        13    2.3   0.0   217   282   783   849   761   863 0.49 -
h1tg000004l:88148368-88162469   -            992 12990at3193          -            896   1.9e-90  302.9   9.1   1   4   2.3e-27   3.3e-26   90.3   0.1   184   452   317   591   303   593 0.94 -
h1tg000004l:88148368-88162469   -            992 12990at3193          -            896   1.9e-90  302.9   9.1   2   4     1e-12   1.5e-11   41.9   0.0   655   750   544   641   540   642 0.87 -
h1tg000004l:88148368-88162469   -            992 12990at3193          -            896   1.9e-90  302.9   9.1   3   4     3e-33   4.4e-32  109.8   0.2   214   450   591   833   589   834 0.95 -
h1tg000004l:88148368-88162469   -            992 12990at3193          -            896   1.9e-90  302.9   9.1   4   4   1.8e-27   2.6e-26   90.7   0.1   143   357   765   985   764   990 0.94 -
h1tg000014l:5407432-5409837     -            802 12990at3193          -            896   1.2e-89  300.2   1.3   1   3   6.8e-21   9.8e-20   68.9   1.4   183   369    85   276    14   286 0.73 -
h1tg000014l:5407432-5409837     -            802 12990at3193          -            896   1.2e-89  300.2   1.3   2   3   1.3e-31     2e-30  104.3   0.1   189   450   265   534   258   537 0.91 -
h1tg000014l:5407432-5409837     -            802 12990at3193          -            896   1.2e-89  300.2   1.3   3   3   4.2e-39   6.2e-38  129.2   0.0   123   380   517   779   513   788 0.93 -
h1tg000009l:10019144-10021411   -            756 12990at3193          -            896   1.6e-86  289.9   0.5   1   3   4.6e-27   6.6e-26   89.3   0.1   205   388   135   323   116   325 0.92 -
h1tg000009l:10019144-10021411   -            756 12990at3193          -            896   1.6e-86  289.9   0.5   2   3   1.7e-25   2.4e-24   84.2   0.0   142   362   316   542   314   554 0.93 -
h1tg000009l:10019144-10021411   -            756 12990at3193          -            896   1.6e-86  289.9   0.5   3   3   4.8e-37     7e-36  122.4   0.2   210   433   524   753   523   756 0.94 -
h1tg000006l:21053739-21055475   -            579 12990at3193          -            896   2.2e-86  289.5   2.0   1   4   1.2e-25   1.8e-24   84.6   0.1   647   779    12   152     1   158 0.85 -
h1tg000006l:21053739-21055475   -            579 12990at3193          -            896   2.2e-86  289.5   2.0   2   4   1.2e-36   1.7e-35  121.1   0.0   229   436   154   367   151   381 0.93 -
h1tg000006l:21053739-21055475   -            579 12990at3193          -            896   2.2e-86  289.5   2.0   3   4   8.8e-15   1.3e-13   48.7   0.0   654   761   405   517   387   518 0.91 -
h1tg000006l:21053739-21055475   -            579 12990at3193          -            896   2.2e-86  289.5   2.0   4   4   5.9e-17   8.6e-16   55.9   0.0   652   782   438   575   435   579 0.90 -
h1tg000004l:14408105-14410738   -            878 12990at3193          -            896   2.4e-86  289.3   0.2   1   4   6.9e-36     1e-34  118.5   0.3   237   527   140   446   130   447 0.89 -
h1tg000004l:14408105-14410738   -            878 12990at3193          -            896   2.4e-86  289.3   0.2   2   4   1.8e-07   2.6e-06   24.5   0.0   145   227   438   520   435   521 0.96 -
h1tg000004l:14408105-14410738   -            878 12990at3193          -            896   2.4e-86  289.3   0.2   3   4   2.7e-31   3.9e-30  103.3   0.0   145   413   508   782   507   782 0.96 -
h1tg000004l:14408105-14410738   -            878 12990at3193          -            896   2.4e-86  289.3   0.2   4   4   2.8e-19   4.1e-18   63.6   0.0   143   294   716   868   695   876 0.62 -
h1tg000016l:22835950-22838313   -            788 12990at3193          -            896   8.7e-86  287.5   1.1   1   5     5e-10   7.3e-09   33.0   0.0   255   375     2   128     1   133 0.82 -
h1tg000016l:22835950-22838313   -            788 12990at3193          -            896   8.7e-86  287.5   1.1   2   5   6.8e-24   9.9e-23   78.8   0.0   244   430   160   351   154   354 0.95 -
h1tg000016l:22835950-22838313   -            788 12990at3193          -            896   8.7e-86  287.5   1.1   3   5   3.9e-18   5.7e-17   59.8   0.2   209   362   334   493   330   498 0.87 -
h1tg000016l:22835950-22838313   -            788 12990at3193          -            896   8.7e-86  287.5   1.1   4   5   1.6e-19   2.3e-18   64.4   0.0   199   361   498   666   494   668 0.93 -
h1tg000016l:22835950-22838313   -            788 12990at3193          -            896   8.7e-86  287.5   1.1   5   5     3e-16   4.4e-15   53.5   0.1   648   761   668   786   666   788 0.94 -
h1tg000012l:4189263-4191227     -            655 12990at3193          -            896   2.9e-85  285.7   6.6   1   4   6.9e-17     1e-15   55.7   0.1   673   764    56   153    32   153 0.89 -
h1tg000012l:4189263-4191227     -            655 12990at3193          -            896   2.9e-85  285.7   6.6   2   4   5.6e-19   8.1e-18   62.6   0.0   270   370   144   249   139   258 0.85 -
h1tg000012l:4189263-4191227     -            655 12990at3193          -            896   2.9e-85  285.7   6.6   3   4   5.4e-37   7.9e-36  122.2   0.0   142   412   260   536   251   539 0.96 -
h1tg000012l:4189263-4191227     -            655 12990at3193          -            896   2.9e-85  285.7   6.6   4   4   4.8e-17   6.9e-16   56.2   0.9   652   773   526   654   521   655 0.91 -
h1tg000001l:100773621-100775873 -            751 12990at3193          -            896   1.2e-83  280.4   0.1   1   4   2.6e-22   3.8e-21   73.6   0.0   185   450    89   364    83   365 0.93 -
h1tg000001l:100773621-100775873 -            751 12990at3193          -            896   1.2e-83  280.4   0.1   2   4   6.3e-18   9.2e-17   59.1   0.0   143   295   261   414   261   419 0.96 -
h1tg000001l:100773621-100775873 -            751 12990at3193          -            896   1.2e-83  280.4   0.1   3   4   1.4e-18     2e-17   61.3   0.0   142   292   365   516   364   523 0.96 -
h1tg000001l:100773621-100775873 -            751 12990at3193          -            896   1.2e-83  280.4   0.1   4   4   2.9e-32   4.3e-31  106.5   0.1   157   380   520   749   517   751 0.92 -
h1tg000011l:3829494-3831983     -            830 12990at3193          -            896   4.9e-83  278.4   2.4   1   4   1.5e-10   2.3e-09   34.6   0.1   250   391   100   246    68   258 0.89 -
h1tg000011l:3829494-3831983     -            830 12990at3193          -            896   4.9e-83  278.4   2.4   2   4     5e-38   7.3e-37  125.6   0.1   146   448   240   548   238   556 0.94 -
h1tg000011l:3829494-3831983     -            830 12990at3193          -            896   4.9e-83  278.4   2.4   3   4   1.7e-21   2.5e-20   70.9   0.0   146   297   555   707   551   711 0.96 -
h1tg000011l:3829494-3831983     -            830 12990at3193          -            896   4.9e-83  278.4   2.4   4   4   3.9e-14   5.7e-13   46.5   0.0   655   755   715   817   709   829 0.77 -
h1tg000001l:2869570-2871963     -            798 12990at3193          -            896   2.5e-82  276.0  18.3   1   6       6.9     1e+02   -0.6   0.0   315   359    57   100    49   103 0.64 -
h1tg000001l:2869570-2871963     -            798 12990at3193          -            896   2.5e-82  276.0  18.3   2   6   2.6e-13   3.7e-12   43.8   0.1   247   368   105   230    90   230 0.91 -
h1tg000001l:2869570-2871963     -            798 12990at3193          -            896   2.5e-82  276.0  18.3   3   6   1.6e-43   2.3e-42  143.8   3.0   143   445   174   482   174   483 0.96 -
h1tg000001l:2869570-2871963     -            798 12990at3193          -            896   2.5e-82  276.0  18.3   4   6   2.2e-25   3.2e-24   83.8   0.2   143   355   419   637   413   638 0.95 -
h1tg000001l:2869570-2871963     -            798 12990at3193          -            896   2.5e-82  276.0  18.3   5   6   1.5e-09   2.2e-08   31.4   0.1   617   751   567   717   566   722 0.81 -
h1tg000001l:2869570-2871963     -            798 12990at3193          -            896   2.5e-82  276.0  18.3   6   6   0.00011    0.0017   15.2   0.0   655   727   723   798   718   798 0.84 -
h1tg000004l:88160187-88162484   -            766 12990at3193          -            896   7.5e-82  274.5   6.9   1   4   1.4e-27     2e-26   91.1   0.1   184   452    86   360    72   362 0.94 -
h1tg000004l:88160187-88162484   -            766 12990at3193          -            896   7.5e-82  274.5   6.9   2   4   8.5e-13   1.2e-11   42.1   0.0   655   750   313   410   311   411 0.87 -
h1tg000004l:88160187-88162484   -            766 12990at3193          -            896   7.5e-82  274.5   6.9   3   4   4.2e-33   6.1e-32  109.3   0.2   217   450   363   602   361   603 0.95 -
h1tg000004l:88160187-88162484   -            766 12990at3193          -            896   7.5e-82  274.5   6.9   4   4   9.2e-18   1.3e-16   58.5   0.0   210   356   601   753   598   763 0.78 -
h1tg000002l:29588553-29590757   -            735 12990at3193          -            896   3.5e-81  272.3   1.1   1   3   1.4e-21   2.1e-20   71.2   0.0   176   355   169   354   165   357 0.93 -
h1tg000002l:29588553-29590757   -            735 12990at3193          -            896   3.5e-81  272.3   1.1   2   3   3.9e-19   5.7e-18   63.1   0.0   262   390   326   459   326   461 0.91 -
h1tg000002l:29588553-29590757   -            735 12990at3193          -            896   3.5e-81  272.3   1.1   3   3   9.1e-45   1.3e-43  147.9   0.2   145   414   453   728   451   734 0.95 -
h1tg000004l:79767326-79769686   -            784 12990at3193          -            896   6.7e-81  271.3   0.6   1   3   9.4e-08   1.4e-06   25.4   0.0   185   279    82   177    54   181 0.92 -
h1tg000004l:79767326-79769686   -            784 12990at3193          -            896   6.7e-81  271.3   0.6   2   3     1e-36   1.5e-35  121.2   0.0   213   450   181   424   175   425 0.95 -
h1tg000004l:79767326-79769686   -            784 12990at3193          -            896   6.7e-81  271.3   0.6   3   3   8.5e-37   1.2e-35  121.5   0.9   142   449   425   734   421   750 0.91 -
h1tg000006l:41712761-41715514   -            918 12990at3193          -            896   4.8e-80  268.5  21.3   1   5   3.3e-19   4.8e-18   63.3   0.2   251   451   155   361   142   363 0.90 -
h1tg000006l:41712761-41715514   -            918 12990at3193          -            896   4.8e-80  268.5  21.3   2   5   1.8e-20   2.7e-19   67.5   0.3   649   781   344   482   342   489 0.90 -
h1tg000006l:41712761-41715514   -            918 12990at3193          -            896   4.8e-80  268.5  21.3   3   5   5.7e-16   8.3e-15   52.6   1.3   220   379   473   637   469   642 0.89 -
h1tg000006l:41712761-41715514   -            918 12990at3193          -            896   4.8e-80  268.5  21.3   4   5     1e-13   1.5e-12   45.2   0.0   663   781   637   761   635   766 0.90 -
h1tg000006l:41712761-41715514   -            918 12990at3193          -            896   4.8e-80  268.5  21.3   5   5   3.2e-23   4.7e-22   76.6   1.0   637   781   745   901   744   914 0.89 -
h1tg000002l:31531477-31533810   -            778 12990at3193          -            896     7e-80  267.9   3.6   1   4   3.2e-08   4.7e-07   27.0   0.0   187   279    95   188    89   191 0.91 -
h1tg000002l:31531477-31533810   -            778 12990at3193          -            896     7e-80  267.9   3.6   2   4   1.7e-34   2.5e-33  113.9   0.0   213   450   192   435   188   436 0.96 -
h1tg000002l:31531477-31533810   -            778 12990at3193          -            896     7e-80  267.9   3.6   3   4   9.6e-16   1.4e-14   51.9   0.0   658   751   428   524   423   535 0.88 -
h1tg000002l:31531477-31533810   -            778 12990at3193          -            896     7e-80  267.9   3.6   4   4   1.4e-23   2.1e-22   77.8   0.4   234   850   528   746   524   772 0.51 -
h1tg000009l:17588655-17590949   -            765 12990at3193          -            896     2e-79  266.4   7.5   1   5   2.3e-18   3.3e-17   60.6   0.2   649   762   115   233   102   235 0.89 -
h1tg000009l:17588655-17590949   -            765 12990at3193          -            896     2e-79  266.4   7.5   2   5   3.5e-23   5.1e-22   76.5   0.0   157   359   147   356   146   360 0.91 -
h1tg000009l:17588655-17590949   -            765 12990at3193          -            896     2e-79  266.4   7.5   3   5   5.5e-16     8e-15   52.7   0.0   649   763   361   480   346   486 0.84 -
h1tg000009l:17588655-17590949   -            765 12990at3193          -            896     2e-79  266.4   7.5   4   5     3e-23   4.3e-22   76.7   0.2   194   349   465   626   461   663 0.89 -
h1tg000009l:17588655-17590949   -            765 12990at3193          -            896     2e-79  266.4   7.5   5   5   2.8e-10     4e-09   33.8   0.0   658   744   672   761   628   765 0.83 -
h1tg000002l:70581076-70583385   -            770 12990at3193          -            896     1e-78  264.1  18.9   1   6   9.7e-11   1.4e-09   35.3   0.1    94   159    72   137    63   140 0.92 -
h1tg000002l:70581076-70583385   -            770 12990at3193          -            896     1e-78  264.1  18.9   2   6     7e-11     1e-09   35.8   0.3   297   383   141   227   136   249 0.85 -
h1tg000002l:70581076-70583385   -            770 12990at3193          -            896     1e-78  264.1  18.9   3   6   1.2e-13   1.7e-12   45.0   0.1   695   770   251   330   229   330 0.85 -
h1tg000002l:70581076-70583385   -            770 12990at3193          -            896     1e-78  264.1  18.9   4   6   2.3e-11   3.4e-10   37.4   0.1   246   376   324   458   321   464 0.89 -
h1tg000002l:70581076-70583385   -            770 12990at3193          -            896     1e-78  264.1  18.9   5   6   3.5e-12   5.1e-11   40.1   0.0   666   784   428   552   412   556 0.86 -
h1tg000002l:70581076-70583385   -            770 12990at3193          -            896     1e-78  264.1  18.9   6   6   2.1e-26   3.1e-25   87.2   0.8   141   338   566   768   561   770 0.94 -
h1tg000019l:25687487-25689892   -            802 12990at3193          -            896   1.3e-78  263.8   2.9   1   6   5.4e-13   7.8e-12   42.8   0.0   626   744    70   196    58   198 0.88 -
h1tg000019l:25687487-25689892   -            802 12990at3193          -            896   1.3e-78  263.8   2.9   2   6   1.2e-30   1.8e-29  101.2   0.3   245   439   184   383   182   386 0.96 -
h1tg000019l:25687487-25689892   -            802 12990at3193          -            896   1.3e-78  263.8   2.9   3   6     1e-13   1.5e-12   45.1   0.1   652   749   346   446   343   459 0.85 -
h1tg000019l:25687487-25689892   -            802 12990at3193          -            896   1.3e-78  263.8   2.9   4   6   1.3e-06   1.8e-05   21.7   0.0   235   292   453   511   444   519 0.90 -
h1tg000019l:25687487-25689892   -            802 12990at3193          -            896   1.3e-78  263.8   2.9   5   6   1.6e-14   2.3e-13   47.9   0.0   653   759   522   631   514   639 0.90 -
h1tg000019l:25687487-25689892   -            802 12990at3193          -            896   1.3e-78  263.8   2.9   6   6    0.0016     0.024   11.4   0.0   197   277   716   796   712   800 0.87 -
h1tg000002l:35654094-35655842   -            583 12990at3193          -            896   6.7e-78  261.4  25.7   1   3   9.6e-27   1.4e-25   88.3   4.6   255   517    76   348    57   351 0.91 -
h1tg000002l:35654094-35655842   -            583 12990at3193          -            896   6.7e-78  261.4  25.7   2   3   2.5e-24   3.6e-23   80.3   2.4   142   359   242   465   238   465 0.94 -
h1tg000002l:35654094-35655842   -            583 12990at3193          -            896   6.7e-78  261.4  25.7   3   3   1.3e-36   1.9e-35  120.9   3.3   137   372   342   583   335   583 0.94 -
h1tg000001l:97656554-97658485   -            644 12990at3193          -            896   1.3e-77  260.5   0.8   1   2   4.4e-50   6.5e-49  165.5   0.4   184   511    96   434    93   438 0.94 -
h1tg000001l:97656554-97658485   -            644 12990at3193          -            896   1.3e-77  260.5   0.8   2   2   7.5e-30   1.1e-28   98.6   0.0   150   371   413   639   410   643 0.93 -
h1tg000005l:16056508-16058652   -            715 12990at3193          -            896   9.2e-77  257.6   8.5   1   5   2.1e-34   3.1e-33  113.6   0.4   181   445    92   366    87   366 0.91 -
h1tg000005l:16056508-16058652   -            715 12990at3193          -            896   9.2e-77  257.6   8.5   2   5     1e-23   1.5e-22   78.3   0.3   230   380   320   476   317   479 0.92 -
h1tg000005l:16056508-16058652   -            715 12990at3193          -            896   9.2e-77  257.6   8.5   3   5   1.4e-18     2e-17   61.3   0.0   208   356   438   592   437   592 0.90 -
h1tg000005l:16056508-16058652   -            715 12990at3193          -            896   9.2e-77  257.6   8.5   4   5   9.8e-10   1.4e-08   32.0   0.1   684   764   565   647   560   654 0.88 -
h1tg000005l:16056508-16058652   -            715 12990at3193          -            896   9.2e-77  257.6   8.5   5   5       1.2        17    2.0   0.0   703   742   668   707   659   714 0.62 -
h1tg000008l:77838970-77841222   -            751 12990at3193          -            896   9.3e-77  257.6   0.0   1   4   4.6e-23   6.7e-22   76.1   0.0   118   361    57   307    50   309 0.90 -
h1tg000008l:77838970-77841222   -            751 12990at3193          -            896   9.3e-77  257.6   0.0   2   4   2.5e-28   3.6e-27   93.5   0.0   169   360   249   446   236   449 0.92 -
h1tg000008l:77838970-77841222   -            751 12990at3193          -            896   9.3e-77  257.6   0.0   3   4   2.6e-18   3.7e-17   60.4   0.1   647   760   448   566   445   566 0.90 -
h1tg000008l:77838970-77841222   -            751 12990at3193          -            896   9.3e-77  257.6   0.0   4   4   1.9e-14   2.8e-13   47.6   0.0   151   286   546   683   546   737 0.89 -
h1tg000016l:27101992-27104301   -            770 12990at3193          -            896   3.1e-76  255.9   1.0   1   4   2.1e-14     3e-13   47.4   0.0   242   377   145   286   132   290 0.87 -
h1tg000016l:27101992-27104301   -            770 12990at3193          -            896   3.1e-76  255.9   1.0   2   4   3.2e-39   4.7e-38  129.5   0.0   142   380   290   534   286   534 0.95 -
h1tg000016l:27101992-27104301   -            770 12990at3193          -            896   3.1e-76  255.9   1.0   3   4     1e-19   1.5e-18   65.0   0.0   650   780   484   621   484   627 0.88 -
h1tg000016l:27101992-27104301   -            770 12990at3193          -            896   3.1e-76  255.9   1.0   4   4   2.5e-09   3.7e-08   30.6   0.1   255   383   629   762   624   769 0.76 -
h1tg000002l:2585403-2587397     -            665 12990at3193          -            896   3.4e-76  255.8  15.2   1   6   1.3e-06   1.9e-05   21.6   0.1    96   160    96   161    84   165 0.82 -
h1tg000002l:2585403-2587397     -            665 12990at3193          -            896   3.4e-76  255.8  15.2   2   6     3e-11   4.3e-10   37.0   0.0   293   361   160   228   155   230 0.93 -
h1tg000002l:2585403-2587397     -            665 12990at3193          -            896   3.4e-76  255.8  15.2   3   6     1e-17   1.5e-16   58.4   0.1   319   414   221   316   220   319 0.97 -
h1tg000002l:2585403-2587397     -            665 12990at3193          -            896   3.4e-76  255.8  15.2   4   6   3.2e-21   4.6e-20   70.0   0.3   297   415   269   387   266   388 0.98 -
h1tg000002l:2585403-2587397     -            665 12990at3193          -            896   3.4e-76  255.8  15.2   5   6     5e-20   7.3e-19   66.0   0.2   652   761   374   488   369   490 0.88 -
h1tg000002l:2585403-2587397     -            665 12990at3193          -            896   3.4e-76  255.8  15.2   6   6   4.9e-15   7.1e-14   49.5   0.0   246   412   489   660   483   664 0.90 -
h1tg000016l:34264072-34266333   -            754 12990at3193          -            896   1.3e-75  253.9   3.1   1   4     4e-11   5.9e-10   36.6   0.2   653   749    23   124    21   127 0.87 -
h1tg000016l:34264072-34266333   -            754 12990at3193          -            896   1.3e-75  253.9   3.1   2   4   6.7e-14   9.8e-13   45.8   0.0   651   787   128   271   124   273 0.86 -
h1tg000016l:34264072-34266333   -            754 12990at3193          -            896   1.3e-75  253.9   3.1   3   4   6.2e-34     9e-33  112.1   0.0   157   449   225   522   222   523 0.95 -
h1tg000016l:34264072-34266333   -            754 12990at3193          -            896   1.3e-75  253.9   3.1   4   4   2.5e-09   3.6e-08   30.7   0.0   649   764   577   694   575   728 0.84 -
h1tg000005l:1677696-1679387     -            564 12990at3193          -            896   1.3e-75  253.9   0.1   1   3   1.1e-30   1.6e-29  101.3   0.0   142   375    19   258    14   263 0.95 -
h1tg000005l:1677696-1679387     -            564 12990at3193          -            896   1.3e-75  253.9   0.1   2   3   3.4e-39     5e-38  129.5   0.0   128   390   251   519   249   519 0.94 -
h1tg000005l:1677696-1679387     -            564 12990at3193          -            896   1.3e-75  253.9   0.1   3   3   7.6e-11   1.1e-09   35.7   0.0   663   750   472   562   466   563 0.88 -
h1tg000012l:8510571-8512709     -            713 12990at3193          -            896   2.3e-75  253.0  12.2   1   4       1.2        17    2.0   0.1   469   508    11    51     3    77 0.71 -
h1tg000012l:8510571-8512709     -            713 12990at3193          -            896   2.3e-75  253.0  12.2   2   4   2.2e-36   3.1e-35  120.2   2.2   150   449    91   396    85   397 0.95 -
h1tg000012l:8510571-8512709     -            713 12990at3193          -            896   2.3e-75  253.0  12.2   3   4   6.6e-32   9.5e-31  105.4   2.0   146   438   332   624   332   631 0.94 -
h1tg000012l:8510571-8512709     -            713 12990at3193          -            896   2.3e-75  253.0  12.2   4   4   8.8e-15   1.3e-13   48.7   0.0   650   772   586   712   586   713 0.84 -
h1tg000008l:69950231-69953188   -            986 12990at3193          -            896   2.9e-74  249.3   2.0   1   5   5.3e-12   7.7e-11   39.5   0.0   101   345   128   374   115   376 0.86 -
h1tg000008l:69950231-69953188   -            986 12990at3193          -            896   2.9e-74  249.3   2.0   2   5   1.2e-12   1.8e-11   41.6   0.0   607   743   272   420   272   427 0.82 -
h1tg000008l:69950231-69953188   -            986 12990at3193          -            896   2.9e-74  249.3   2.0   3   5   1.7e-26   2.5e-25   87.4   0.0   238   420   442   630   429   637 0.90 -
h1tg000008l:69950231-69953188   -            986 12990at3193          -            896   2.9e-74  249.3   2.0   4   5     3e-25   4.4e-24   83.3   0.0   244   451   639   851   626   861 0.87 -
h1tg000008l:69950231-69953188   -            986 12990at3193          -            896   2.9e-74  249.3   2.0   5   5   0.00015    0.0021   14.9   0.0   251   336   889   979   883   984 0.74 -
h1tg000010l:57489336-57491411   -            692 12990at3193          -            896     3e-74  249.3   4.1   1   5     1e-05   0.00015   18.7   0.0   692   764    70   145    58   153 0.80 -
h1tg000010l:57489336-57491411   -            692 12990at3193          -            896     3e-74  249.3   4.1   2   5   3.4e-19     5e-18   63.3   0.0   150   292    84   228    81   237 0.96 -
h1tg000010l:57489336-57491411   -            692 12990at3193          -            896     3e-74  249.3   4.1   3   5   4.1e-21   5.9e-20   69.7   0.0   143   296   148   303   142   307 0.95 -
h1tg000010l:57489336-57491411   -            692 12990at3193          -            896     3e-74  249.3   4.1   4   5     7e-15     1e-13   49.0   0.1   147   292   293   438   291   440 0.93 -
h1tg000010l:57489336-57491411   -            692 12990at3193          -            896     3e-74  249.3   4.1   5   5   7.4e-24   1.1e-22   78.7   0.1   145   356   430   647   429   651 0.94 -
h1tg000005l:2554583-2557514     -            429 12990at3193          -            896   1.4e-73  247.1   5.5   1   4     5e-12   7.3e-11   39.6   0.0   251   392     1   149     1   155 0.88 -
h1tg000005l:2554583-2557514     -            429 12990at3193          -            896   1.4e-73  247.1   5.5   2   4   5.2e-27   7.6e-26   89.1   0.0   162   376    53   273    46   276 0.94 -
h1tg000005l:2554583-2557514     -            429 12990at3193          -            896   1.4e-73  247.1   5.5   3   4     7e-22     1e-20   72.2   0.1   655   773   232   357   228   357 0.90 -
h1tg000005l:2554583-2557514     -            429 12990at3193          -            896   1.4e-73  247.1   5.5   4   4   7.3e-21   1.1e-19   68.8   0.5   653   776   300   429   299   429 0.87 -
h1tg000012l:2409281-2411224     -            648 12990at3193          -            896   5.7e-73  245.1   0.1   1   3   1.3e-05   0.00018   18.4   0.0   130   268     8   155     2   162 0.82 -
h1tg000012l:2409281-2411224     -            648 12990at3193          -            896   5.7e-73  245.1   0.1   2   3   3.8e-36   5.5e-35  119.4   0.0   150   442   141   439   137   440 0.96 -
