#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
h1tg000017l:6358416-6359531   -            372 133520at3193         -            282   3.6e-07   28.1   7.0   1   4    0.0018      0.41    8.2   0.0    69   117    69   120    51   128 0.71 -
h1tg000017l:6358416-6359531   -            372 133520at3193         -            282   3.6e-07   28.1   7.0   2   4   9.1e-06    0.0021   15.7   1.2    79   167   131   223   125   224 0.66 -
h1tg000017l:6358416-6359531   -            372 133520at3193         -            282   3.6e-07   28.1   7.0   3   4      0.06        14    3.2   0.0    71   110   198   240   193   246 0.80 -
h1tg000017l:6358416-6359531   -            372 133520at3193         -            282   3.6e-07   28.1   7.0   4   4     0.062        14    3.2   0.1    91   146   251   305   241   331 0.62 -
h1tg000011l:5060242-5063668   -            372 133520at3193         -            282   7.1e-07   27.1   2.9   1   3      0.12        28    2.2   0.0    90   120   140   170   127   174 0.87 -
h1tg000011l:5060242-5063668   -            372 133520at3193         -            282   7.1e-07   27.1   2.9   2   3    0.0041      0.94    7.0   0.0    78   138   195   258   189   261 0.78 -
h1tg000011l:5060242-5063668   -            372 133520at3193         -            282   7.1e-07   27.1   2.9   3   3   5.4e-06    0.0013   16.5   0.4    70   124   263   320   259   340 0.81 -
h1tg000014l:4599071-4599979   -            303 133520at3193         -            282   1.1e-06   26.5   9.3   1   4    0.0023      0.53    7.9   0.0    73   120    61   112     8   121 0.74 -
h1tg000014l:4599071-4599979   -            303 133520at3193         -            282   1.1e-06   26.5   9.3   2   4     0.099        23    2.5   0.0    72   119   140   190   134   196 0.76 -
h1tg000014l:4599071-4599979   -            303 133520at3193         -            282   1.1e-06   26.5   9.3   3   4   2.9e-06   0.00067   17.4   0.5    64   127   183   250   174   266 0.80 -
h1tg000014l:4599071-4599979   -            303 133520at3193         -            282   1.1e-06   26.5   9.3   4   4     0.024       5.5    4.5   0.6    89   122   268   301   254   303 0.72 -
h1tg000016l:37287749-37288768 -            340 133520at3193         -            282     2e-06   25.7   7.8   1   4      0.35        80    0.7   0.0    95   120    93   118    65   124 0.82 -
h1tg000016l:37287749-37288768 -            340 133520at3193         -            282     2e-06   25.7   7.8   2   4   8.8e-07    0.0002   19.1   0.3    78   140   125   190   112   196 0.77 -
h1tg000016l:37287749-37288768 -            340 133520at3193         -            282     2e-06   25.7   7.8   3   4     0.091        21    2.6   0.1    75   112   174   214   172   237 0.75 -
h1tg000016l:37287749-37288768 -            340 133520at3193         -            282     2e-06   25.7   7.8   4   4    0.0026       0.6    7.7   0.8    72   126   277   334   269   338 0.85 -
h1tg000006l:42326381-42326785 -            135 133520at3193         -            282   6.3e-06   24.0   0.3   1   2   5.5e-05     0.013   13.2   0.1    74   120     3    52     2    57 0.87 -
h1tg000006l:42326381-42326785 -            135 133520at3193         -            282   6.3e-06   24.0   0.3   2   2   0.00088       0.2    9.2   0.0    96   126    99   129    79   134 0.84 -
h1tg000009l:12091877-12093312 -             79 133520at3193         -            282   3.6e-05   21.5   0.5   1   1   1.1e-06   0.00026   18.7   0.6    73   126    22    78     6    79 0.86 -
h1tg000010l:8503514-8585718   -            441 133520at3193         -            282     6e-05   20.8  16.1   1   4     8e-05     0.018   12.6   1.5    55   119   139   208   107   214 0.57 -
h1tg000010l:8503514-8585718   -            441 133520at3193         -            282     6e-05   20.8  16.1   2   4     0.014       3.2    5.3   0.1    75   123   291   341   276   346 0.66 -
h1tg000010l:8503514-8585718   -            441 133520at3193         -            282     6e-05   20.8  16.1   3   4   0.00044       0.1   10.2   0.4    73   119   314   365   291   371 0.81 -
h1tg000010l:8503514-8585718   -            441 133520at3193         -            282     6e-05   20.8  16.1   4   4    0.0044         1    6.9   3.4    79   135   348   406   347   440 0.53 -
h1tg000011l:8314311-8314973   -            221 133520at3193         -            282   6.8e-05   20.6   0.7   1   4      0.18        41    1.7   0.0    79   106     2    29     1    31 0.81 -
h1tg000011l:8314311-8314973   -            221 133520at3193         -            282   6.8e-05   20.6   0.7   2   4   1.7e-05     0.004   14.8   0.1    73   121    29    79    24    86 0.89 -
h1tg000011l:8314311-8314973   -            221 133520at3193         -            282   6.8e-05   20.6   0.7   3   4      0.46   1.1e+02    0.3   0.0    97   112   105   120    92   153 0.65 -
h1tg000011l:8314311-8314973   -            221 133520at3193         -            282   6.8e-05   20.6   0.7   4   4      0.73   1.7e+02   -0.4   0.0    78    96   143   161   129   211 0.64 -
h1tg000012l:4965427-4966467   -            347 133520at3193         -            282   0.00011   20.0  10.3   1   3     2e-05    0.0045   14.6   0.7    77   128   110   164   103   198 0.86 -
h1tg000012l:4965427-4966467   -            347 133520at3193         -            282   0.00011   20.0  10.3   2   3    0.0026       0.6    7.7   0.4    71   132   180   247   161   263 0.48 -
h1tg000012l:4965427-4966467   -            347 133520at3193         -            282   0.00011   20.0  10.3   3   3     0.034         8    4.0   0.2    67   109   255   301   241   317 0.73 -
h1tg000006l:48421239-48422219 -            327 133520at3193         -            282   0.00012   19.8  12.6   1   3   7.9e-05     0.018   12.7   1.3    70   127    47   107    41   141 0.85 -
h1tg000006l:48421239-48422219 -            327 133520at3193         -            282   0.00012   19.8  12.6   2   3    0.0028      0.64    7.6   0.1    72   126   182   242   176   256 0.79 -
h1tg000006l:48421239-48422219 -            327 133520at3193         -            282   0.00012   19.8  12.6   3   3     0.008       1.8    6.1   1.5    57   128   245   322   243   327 0.76 -
h1tg000009l:12089031-12092542 -            216 133520at3193         -            282   0.00014   19.6   5.3   1   3     0.025       5.8    4.5   0.0    77   114    78   118    65   126 0.77 -
h1tg000009l:12089031-12092542 -            216 133520at3193         -            282   0.00014   19.6   5.3   2   3   1.9e-05    0.0044   14.7   0.2    77   120   104   151    93   155 0.80 -
h1tg000009l:12089031-12092542 -            216 133520at3193         -            282   0.00014   19.6   5.3   3   3    0.0087         2    5.9   0.4    78   120   157   201   151   208 0.86 -
h1tg000001l:1551360-1551929   -            190 133520at3193         -            282   0.00021   19.1   1.5   1   4     0.082        19    2.8   0.0    64    98    18    48     3    58 0.70 -
h1tg000001l:1551360-1551929   -            190 133520at3193         -            282   0.00021   19.1   1.5   2   4   4.9e-05     0.011   13.3   0.1    76   121    59   106    51   118 0.88 -
h1tg000001l:1551360-1551929   -            190 133520at3193         -            282   0.00021   19.1   1.5   3   4       0.6   1.4e+02   -0.1   0.0    97   111   132   146   122   180 0.73 -
h1tg000001l:1551360-1551929   -            190 133520at3193         -            282   0.00021   19.1   1.5   4   4       1.7   3.9e+02   -1.5   0.0    71    95   163   187   156   189 0.81 -
h1tg000019l:6355247-6356329   -            361 133520at3193         -            282   0.00025   18.8  12.3   1   4     0.069        16    3.0   0.4    95   142    96   143    68   151 0.58 -
h1tg000019l:6355247-6356329   -            361 133520at3193         -            282   0.00025   18.8  12.3   2   4   0.00073      0.17    9.5   2.2    47   111   145   215   133   229 0.66 -
h1tg000019l:6355247-6356329   -            361 133520at3193         -            282   0.00025   18.8  12.3   3   4   0.00012     0.028   12.1   0.1    79   124   281   329   276   334 0.84 -
h1tg000019l:6355247-6356329   -            361 133520at3193         -            282   0.00025   18.8  12.3   4   4      0.44     1e+02    0.4   0.1    92   126   323   357   320   360 0.83 -
h1tg000001l:8210468-8211088   -            207 133520at3193         -            282   0.00071   17.3   0.2   1   1   4.3e-06   0.00099   16.8   0.2    53   136    82   171    42   183 0.77 -
h1tg000011l:12833540-12836456 -            415 133520at3193         -            282     0.001   16.8   0.9   1   1   7.7e-06    0.0018   16.0   0.9    60   124   317   385   295   397 0.82 -
h1tg000008l:16670100-16670726 -            209 133520at3193         -            282    0.0016   16.1   0.0   1   2   6.9e-05     0.016   12.9   0.0    75   120    42    89    35    95 0.86 -
h1tg000008l:16670100-16670726 -            209 133520at3193         -            282    0.0016   16.1   0.0   2   2      0.61   1.4e+02   -0.1   0.0    69   121   145   174   125   203 0.64 -
h1tg000006l:48422019-48422630 -            204 133520at3193         -            282    0.0019   15.9   8.5   1   3     0.085        20    2.7   0.0    98   120     6    28     1    33 0.86 -
h1tg000006l:48422019-48422630 -            204 133520at3193         -            282    0.0019   15.9   8.5   2   3     7e-05     0.016   12.8   4.4    54   129    34   115    31   167 0.70 -
h1tg000006l:48422019-48422630 -            204 133520at3193         -            282    0.0019   15.9   8.5   3   3      0.89   2.1e+02   -0.6   0.0    70    88   184   202   176   204 0.80 -
h1tg000004l:87896569-87897567 -            333 133520at3193         -            282    0.0022   15.7  16.5   1   4   0.00011     0.025   12.2   1.8    50   144    76   177    35   181 0.81 -
h1tg000004l:87896569-87897567 -            333 133520at3193         -            282    0.0022   15.7  16.5   2   4      0.26        60    1.1   0.1    95   125   180   211   161   231 0.68 -
h1tg000004l:87896569-87897567 -            333 133520at3193         -            282    0.0022   15.7  16.5   3   4    0.0045       1.1    6.9   4.5    74   131   212   270   194   283 0.78 -
h1tg000004l:87896569-87897567 -            333 133520at3193         -            282    0.0022   15.7  16.5   4   4     0.001      0.24    9.0   0.5    71   127   258   321   255   330 0.75 -
h1tg000019l:33421474-33422013 -            180 133520at3193         -            282    0.0033   15.1   0.0   1   2   0.00027     0.062   10.9   0.0    78   120    33    77    29    84 0.88 -
h1tg000019l:33421474-33422013 -            180 133520at3193         -            282    0.0033   15.1   0.0   2   2      0.16        37    1.8   0.0    79   117   118   158    91   177 0.46 -
h1tg000016l:22705263-22705541 -             93 133520at3193         -            282     0.012   13.2   1.1   1   2    0.0025      0.58    7.7   0.1    93   126    11    44     5    57 0.55 -
h1tg000016l:22705263-22705541 -             93 133520at3193         -            282     0.012   13.2   1.1   2   2    0.0055       1.3    6.6   0.2    76   121    43    90    41    93 0.79 -
h1tg000002l:26706655-26707887 -            411 133520at3193         -            282     0.027   12.1   0.0   1   4       9.5   2.2e+03   -4.0   0.0    76    94    24    42    16    45 0.66 -
h1tg000002l:26706655-26707887 -            411 133520at3193         -            282     0.027   12.1   0.0   2   4     0.079        18    2.8   0.0    77   122   201   253   157   271 0.76 -
h1tg000002l:26706655-26707887 -            411 133520at3193         -            282     0.027   12.1   0.0   3   4       0.7   1.6e+02   -0.3   0.0    61    98   238   277   230   320 0.55 -
h1tg000002l:26706655-26707887 -            411 133520at3193         -            282     0.027   12.1   0.0   4   4      0.01       2.3    5.7   0.0    79   131   318   372   310   383 0.73 -
h1tg000019l:3639896-3641564   -            191 133520at3193         -            282     0.028   12.1  13.4   1   3    0.0045         1    6.9   0.6    71   117    26    77    22    92 0.74 -
h1tg000019l:3639896-3641564   -            191 133520at3193         -            282     0.028   12.1  13.4   2   3    0.0057       1.3    6.6   2.0    76   124    85   135    74   145 0.73 -
h1tg000019l:3639896-3641564   -            191 133520at3193         -            282     0.028   12.1  13.4   3   3    0.0064       1.5    6.4   0.6    90   119   160   189   135   191 0.79 -
h1tg000004l:26301109-26301678 -            190 133520at3193         -            282     0.067   10.8   0.0   1   2    0.0024      0.56    7.8   0.0    78   120    35    79    32    85 0.88 -
h1tg000004l:26301109-26301678 -            190 133520at3193         -            282     0.067   10.8   0.0   2   2      0.69   1.6e+02   -0.3   0.0    88   119   105   137    94   163 0.48 -
h1tg000015l:1687210-1687758   -            183 133520at3193         -            282     0.078   10.6   1.2   1   3      0.05        12    3.5   0.1    78   121    14    57     8    80 0.72 -
h1tg000015l:1687210-1687758   -            183 133520at3193         -            282     0.078   10.6   1.2   2   3     0.027       6.3    4.3   0.2    75   119    88   134    57   139 0.62 -
h1tg000015l:1687210-1687758   -            183 133520at3193         -            282     0.078   10.6   1.2   3   3     0.015       3.5    5.2   0.2    58   125    94   164    87   170 0.63 -
h1tg000005l:7834869-7835831   -            321 133520at3193         -            282     0.098   10.3   7.3   1   3      0.15        35    1.9   0.0    80   126   111   157    99   180 0.58 -
h1tg000005l:7834869-7835831   -            321 133520at3193         -            282     0.098   10.3   7.3   2   3     0.011       2.6    5.6   0.1    76   121   184   231   177   239 0.79 -
h1tg000005l:7834869-7835831   -            321 133520at3193         -            282     0.098   10.3   7.3   3   3     0.018       4.2    4.9   0.8    87   139   247   300   233   315 0.75 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_downloads/lineages/embryophyta_odb10/hmms/133520at3193.hmm
# Target file:     /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_hap1_o/run_embryophyta_odb10/metaeuk_output/initial_results/ditt_contamfiltered_hifiasm.asm.bp.hap1.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_hap1_o/run_embryophyta_odb10/hmmer_output/initial_run_results/133520at3193.out --cpu 1 /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_downloads/lineages/embryophyta_odb10/hmms/133520at3193.hmm /public/groups/meyerlab/ditt/assemblies/hifiasm/default/busco_hap1_o/run_embryophyta_odb10/metaeuk_output/initial_results/ditt_contamfiltered_hifiasm.asm.bp.hap1.p_ctg.fa.modified.fas 
# Current dir:     /public/groups/meyerlab/ditt/assemblies/hifiasm/default
# Date:            Mon Oct 17 13:48:28 2022
# [ok]
